image,before_psnr,after_psnr,before_ssim,after_ssim,before_uciqe,after_uciqe,before_uiqm,after_uiqm
699_img_.png,25.41012436170555,19.718881787924644,0.9756823,0.8001624,6.6016526,6.599784,0.8382708927418645,0.7964376482535147
6_img_.png,16.731345103796507,17.46872912664611,0.7476608,0.83850974,3.5937948,3.7169526,0.5754868703055546,0.6936129239978995
700_img_.png,21.139997247376606,25.469943529721405,0.8423152,0.94730157,8.120531,8.077547,0.819012412537613,0.9199858123168592
701_img_.png,9.64064784169617,10.073626507001016,0.63741934,0.63343763,2.5758476,2.657341,0.48433337906094115,0.5643676263151781
7027.png,11.285545488949095,13.464144932342716,0.6182206,0.7273898,3.3674283,3.537243,0.3217110083123118,0.5243314223098008
702_img_.png,16.489137172637335,17.082194920682884,0.84980917,0.8806676,4.6943994,4.721612,0.33401574812055745,0.4602365438291254
703_img_.png,14.812093706562308,14.41070681771622,0.7869269,0.79295236,4.008953,4.053795,0.4061423491454746,0.5076735361313104
704_img_.png,14.99010421199494,15.601903571494557,0.7651598,0.84924483,3.5546741,3.6021621,0.17970229443013008,0.34816549343624414
705_img_.png,32.9855367022419,20.831275598357987,0.99567765,0.864978,6.288823,6.278498,0.6570575239836187,0.7926830009519348
706_img_.png,15.464313227711425,16.79390858930325,0.6841093,0.72829646,5.281387,5.641672,0.5360830638961591,0.6821393095081145
707_img_.png,16.028182876523502,19.653416518152525,0.84256834,0.8215651,5.1752877,5.164077,0.5626232816072874,0.815655734415964
708_img_.png,27.111493718091598,18.475256832800405,0.98946,0.8509043,7.412966,7.3925347,0.7669233342743208,0.8576662014840172
709_img_.png,24.002349301566376,18.78290293401838,0.95308256,0.6972699,9.013027,8.821427,0.7119898731099739,0.7413595155655395
70_img_.png,13.554132505752525,17.900735378441368,0.6150759,0.8741698,2.7840912,2.7987335,0.4042540456793824,0.6401217992973697
710_img_.png,44.426331411871054,20.8302545752045,0.99561673,0.8656867,10.807307,10.721823,0.9631103506208084,0.9827231024242227
711_img_.png,12.957520824595363,13.26430095620992,0.6550311,0.74081355,3.005938,3.1067522,0.35301558360315793,0.42949075020309274
712_img_.png,12.75551047708497,14.779146360682846,0.59092134,0.7476302,2.7536914,2.8838704,0.3671387947262242,0.6113227310903445
713_img_.png,12.46345506507504,13.9698115845862,0.5885849,0.72962457,2.904936,3.038782,0.3825069280394949,0.5992164494853772
714_img_.png,14.304907045704498,16.071997635115697,0.6076987,0.78108627,2.1044564,2.1805634,0.27040805825880654,0.5415635214092843
715_img_.png,12.693152545908417,11.84736019266017,0.68334764,0.66451603,4.4835668,4.520354,0.6515030574230591,0.6528242460746161
716_img_.png,9.517785825779493,11.912051388601375,0.6075553,0.76304746,4.3522143,4.400967,0.43078017344248914,0.5692912306897071
718_img_.png,18.24543042878416,19.393756274590185,0.6762728,0.813873,3.4428473,3.5116742,0.3940667734860847,0.5329546010408266
719_img_.png,10.907710632508362,11.123794718696674,0.5956797,0.64517444,3.9436662,3.85914,0.5410400987617865,0.5755761845011588
720_img_.png,20.84086088318348,17.514437953549283,0.847008,0.79808444,6.776406,6.750943,0.5599881024821307,0.7220532718159838
721_img_.png,21.814757333603737,19.47218732300823,0.85963804,0.7256287,14.291114,13.926254,0.6188475993961505,0.6903170189230003
722_img_.png,22.96990120813661,19.16992321919569,0.9318485,0.8258231,8.615529,8.513969,0.8049091663039067,0.9155993118846923
723_img_.png,21.679191613838363,16.320914305738146,0.916706,0.7602727,8.1528225,8.032755,0.8762674618480849,0.8919388506421334
724_img_.png,16.45957458585046,14.314153748944815,0.8699799,0.77931005,4.4889584,4.4867964,0.5665412992161535,0.6060527073680088
725_img_.png,34.86298442583248,20.76845483231955,0.9901547,0.8156989,7.3911214,7.361591,0.7272719126611984,0.7463596478559867
726_img_.png,19.1067931200882,16.306922198756652,0.9212315,0.75495386,5.9812317,5.968781,0.7863225237523691,0.7574169432714254
727_img_.png,28.559261651215138,17.951703873511082,0.98892903,0.82409126,7.204412,7.05124,0.8660948046771845,0.994783938906178
728_img_.png,24.860337283471452,18.69215869600024,0.97012967,0.8339612,6.0039544,5.9837914,0.6164258884144584,0.8388232343064667
729_img_.png,35.21968003472858,18.170169742403615,0.99651176,0.8116333,5.6932926,5.6757054,0.680709633475242,0.7638648486964346
72_img_.png,18.604952801477168,17.550898155405125,0.7810666,0.8008359,4.2747774,4.2678246,0.48373320530847264,0.568992519610373
730_img_.png,25.46881802621649,19.68749400604853,0.97589993,0.83155584,9.084461,8.991425,0.6685528018461888,0.8276215204454336
731_img_.png,26.999723722338583,19.326233542325816,0.9855284,0.8396223,7.5393014,7.426239,0.6535531824851732,0.8654662556730216
732_img_.png,23.542290506683955,18.66472254634672,0.9677775,0.8316538,7.5511975,7.5052724,0.6256872339328836,0.808313933494885
733_img_.png,8.39765595492558,9.390295686408868,0.6245811,0.6694963,2.4764626,2.539302,0.2718966706892627,0.5055766177323668
734_img_.png,11.857096771439661,12.208824513661739,0.6509342,0.7136464,4.877659,4.915208,0.44616229068234514,0.6745464109748699
735_img_.png,22.010406784762022,19.182396405708026,0.9444523,0.7752175,10.362031,10.220404,0.49667901159782707,0.7125149159075446
736_img_.png,19.54315499407577,19.311184835210135,0.9134299,0.8112595,5.233052,5.2088523,0.5831314416212519,0.7870028307046695
737_img_.png,20.13406307263118,15.801700202696978,0.8985584,0.76589966,5.8171544,5.7142067,1.0164388086398284,1.0306287686166717
738_img_.png,14.837104352488403,13.412871501042861,0.8360617,0.69987077,8.874299,8.74577,0.8504371743596159,0.8927107935553387
73_img_.png,17.756675304307013,17.967657957611365,0.90575457,0.86952686,2.5420632,2.6024842,0.6864026764526927,0.7999677200412649
740_img_.png,19.08924370142573,17.308135935316624,0.92008775,0.79435545,9.843324,9.652757,0.4992108347250872,0.5746868734372776
741_img_.png,24.00506078834788,19.417831874158292,0.9795912,0.84942406,7.396479,7.3289924,0.6785512925793027,0.8623906688350439
743_img_.png,13.947100338156575,15.164293412237384,0.5400459,0.7905851,2.138183,2.2453094,0.36082250053205256,0.46173255730329815
744_img_.png,23.472961755753357,23.92182727188083,0.9385176,0.94839996,6.9011,6.864127,0.9434350422538492,0.9395875937848304
745_img_.png,19.225299258682554,21.322817100836012,0.75619525,0.90084153,6.6013827,6.609004,0.3624967255464618,0.5379139272185578
746_img_.png,19.513900852313355,28.06291810406129,0.8381005,0.975476,4.215635,4.20174,0.825308126271696,0.93879943241376
747_img_.png,14.838643965751647,15.869482002364254,0.68394583,0.86747855,5.3579845,5.383253,0.5066940065506602,0.6378651782805181
748_img_.png,15.476559038576795,16.35221220691186,0.5950032,0.8611507,4.8901625,4.9352145,0.49313532119484477,0.570257281620447
749_img_.png,23.456459633668487,28.222834609318124,0.9232931,0.9749946,6.368476,6.351731,0.7345715903861948,0.8996923522513527
74_img_.png,15.847542199081206,17.0637869137209,0.78678036,0.7422437,3.687275,3.7458463,0.3046974022016711,0.4352623099244764
750_img_.png,21.971606260629848,25.916206629179307,0.8401963,0.9193144,8.911189,8.652152,0.7460577498326003,0.7851696897819345
751_img_.png,20.52505468679321,16.557225098104258,0.95809895,0.8236081,9.025546,8.913963,0.8792118099280258,0.9404587819843304
752_img_.png,19.57021826002563,17.308608713651882,0.91541815,0.8401043,9.238225,9.199947,0.5880701515873072,0.782491088475581
753_img_.png,19.454220345223536,15.631351781258736,0.89424103,0.66120684,7.81979,7.7996626,0.6090314704396824,0.6226400443214909
754_img_.png,20.53634675898821,17.931225556746003,0.92849326,0.8021218,4.19787,4.192858,0.7723439523330095,0.7801330181659588
756.png,15.348712419495612,14.641573215212816,0.8476229,0.7226782,7.873218,7.7466087,0.9299895560490169,0.90378926419209
756_img_.png,49.648901069496006,22.08910710438909,0.9984298,0.88016605,7.201784,7.1824703,0.9654467542798548,0.963363921863982
757_img_.png,19.299630388294727,25.269511522549127,0.82280827,0.957649,6.2945566,6.2199655,0.9446899426108937,0.9692317826039036
758.png,15.547611292989298,15.811861843336661,0.8368004,0.76697713,12.892477,12.656038,0.7895726320830936,0.8704593017682509
758_img_.png,25.006942482328014,28.81154616536928,0.85208154,0.9608825,3.3876083,3.381989,0.7311803531463843,0.7207590913496223
759_img_.png,22.30077104682776,25.875693501449636,0.84158134,0.9600168,7.543007,7.4580784,0.6581990471117005,0.707980585732243
760_img_.png,15.262762503358367,16.151964609860293,0.8444848,0.8744562,3.4886057,3.5599608,0.8098610992880846,0.9560619116371014
762_img_.png,14.779744012702029,13.440385918370772,0.72917396,0.6831209,7.573623,7.4399414,0.6781316652468575,0.9289841452108667
763_img_.png,18.580468616669886,15.319920192624252,0.8954584,0.76642084,3.9147387,3.902228,1.0747510437218037,0.9975429427280303
7643.png,10.490430109563762,13.215161438679388,0.63747406,0.7351201,4.998213,5.0931253,0.4356644797152173,0.6516398966028494
764_img_.png,16.657916726237822,15.291420628926272,0.8274413,0.77141666,2.9173408,2.908689,0.9893202738223944,0.9864007932783356
7654.png,9.732709141596313,11.840566713624836,0.61038864,0.737269,3.5159724,3.9022772,0.4010507418037896,0.6921157379138093
765_img_.png,18.40578871635983,20.239268321569117,0.91341394,0.93244267,5.3948207,5.3513093,0.9523392108458304,0.9525406957753942
766_img_.png,18.3647086513965,21.568195901296438,0.880888,0.9507505,6.054216,5.965561,0.8184504817766555,0.8576036226004183
767_img_.png,21.352134390398085,24.434102065882648,0.827997,0.9113283,12.670016,12.6477165,0.78311452609443,0.7500155406285889
768_img_.png,16.71198193510144,16.51684928971882,0.75889105,0.93715495,4.7219033,4.796564,0.179531309131909,0.2774234688905939
769_img_.png,14.117912253450163,17.100688703622794,0.7647402,0.90478355,7.602019,7.510799,0.6386221109325532,0.8202766728670563
76_img_.png,14.15082449707382,15.34612424310154,0.6560196,0.8330721,4.4110312,4.4731607,0.40556388934722426,0.4866718068863187
770_img_.png,22.659561086015483,24.21266568544197,0.91408736,0.9407148,6.868828,6.7950835,0.7400679831434726,0.9349176854300755
771_img_.png,20.072311828082057,24.205649119866806,0.7750699,0.9571406,7.816614,7.719539,0.6221983831239617,0.7319915701172655
772_img_.png,21.436654194961037,20.512719622178302,0.82998747,0.8947932,6.3523893,6.365649,0.5852667050260939,0.5876139084054484
773_img_.png,20.680802005673378,25.44837560955979,0.8243737,0.948782,9.395726,9.289182,0.7175016843423991,0.8221265465470496
775_img_.png,21.68336694087891,18.934375779856648,0.91920775,0.8744809,3.8645942,3.8792293,0.5383163378306346,0.8006844153139644
776_img_.png,15.493919188827125,19.095403239366917,0.574547,0.85539055,3.9683867,4.0190663,0.23230357971524815,0.49207177055427714
777_img_.png,18.751173231505412,17.67884303729011,0.82976127,0.8535492,3.3351963,3.3410993,0.6529253481736355,0.8655725797663887
778_img_.png,17.51138245222857,17.646778970944688,0.80384916,0.88057876,2.4418173,2.4727645,0.5973558579564993,0.8567688228252966
779_img_.png,17.389450999262426,17.376842464288945,0.78195995,0.869926,3.6139557,3.63514,0.5218625310105551,0.7363038537965171
77_img_.png,17.726873320791892,18.29376448488633,0.8318549,0.88617676,5.8081236,5.650674,0.7055485623252626,0.8392794476491379
780_img_.png,17.576933105162954,16.416077569634673,0.813782,0.79208356,5.2542205,5.279668,0.5998809358223762,0.7700819478498648
781_img_.png,18.821486447216717,20.921488057299207,0.8121925,0.952964,3.4642007,3.5129654,0.39633906499399096,0.6687188833662413
782_img_.png,27.72315718616122,17.78846580621944,0.9920659,0.74913746,7.8205595,7.75175,1.0016696737842363,0.961821945349866
783_img_.png,19.82064091513577,22.765524329669795,0.86531335,0.9351756,7.764319,7.704919,0.927594694229677,0.9813409398632843
784_img_.png,24.305017812086625,20.215080772732243,0.9602206,0.8701532,6.141094,6.0941954,0.9176489155065641,1.0085537967917282
785_img_.png,15.294059037605813,15.37170347771305,0.74929076,0.84380436,3.3857515,3.3973129,0.6121155844332973,0.8531110883269516
786_img_.png,9.64064784169617,10.073626507001016,0.63741934,0.63343763,2.5758476,2.657341,0.48433337906094115,0.5643676263151781
787_img_.png,22.823386630307418,19.983416749315648,0.96687484,0.81364316,4.84732,4.862283,0.7341136949320638,0.8290823779826216
788_img_.png,24.00779403405887,20.589095540975112,0.96622235,0.85032576,7.311158,7.3132653,0.5247110697794387,0.6472939644234627
789_img_.png,14.46260960552323,14.121090929056408,0.75463,0.8106925,1.9068575,2.1309118,0.4882243263686284,0.6908916402173447
78_img_.png,14.546464656755004,14.28076005854174,0.7298458,0.6631463,7.2602224,7.233416,0.7175918409637506,0.7981705818610001
790_img_.png,15.79457156827633,24.56710073430516,0.75067335,0.9698214,5.0674844,4.960861,0.5767120833669634,0.832191239360929
7916.png,12.541338187606302,14.293139496213275,0.5909877,0.7259488,2.7944844,3.032687,0.32853834029508455,0.5762370354987135
791_img_.png,21.602633539016587,20.335955108931934,0.92670417,0.86994004,7.0935707,7.0591297,0.39579509040279853,0.6017727915121609
792_img_.png,30.0691130947609,19.927066628420622,0.99545956,0.8095954,13.353532,13.022607,0.6009856637515363,0.7872411275760627
793_img_.png,22.256209614265753,18.445748893207067,0.93333095,0.77000684,3.0264263,3.0265732,0.7009666903124383,0.7649586965744329
794_img_.png,26.04814155201619,19.04233318168901,0.9854811,0.83233887,7.9781146,7.9182086,0.7580866278909462,0.7972637969444816
795_img_.png,24.65698975737014,21.412666798732758,0.9567326,0.8578817,11.972839,11.693194,0.6601805300681661,0.8037548997859443
796_img_.png,19.93619619126813,21.442829893077345,0.806829,0.9212425,3.8921793,3.8821158,0.9826395249897549,0.8931479298804391
797_img_.png,28.59258258631361,22.32900662734994,0.9899599,0.84679484,10.566707,10.437338,0.5778967726476522,0.7511311683111945
798_img_.png,18.825770693606923,19.317071046141766,0.82017547,0.90823156,4.481973,4.468823,1.0344783505650963,0.9508425005957055
799_img_.png,26.41309204705239,19.626079403455574,0.9864828,0.86899227,6.2117095,6.206948,0.6305499112783199,0.8094669092821422
79_img_.png,22.590082738743682,25.82304431682811,0.8767588,0.960428,7.466428,7.451234,0.5603169850548321,0.7653980278633654
7_img_.png,18.347739696952885,16.80039443659731,0.7780166,0.7753126,2.855735,2.8964775,0.4018714590239073,0.4803094965393089
800_img_.png,23.86575583557258,20.02081782309888,0.9525168,0.8590657,7.7669907,7.7741213,0.4871420921936431,0.6986799307641591
8010.png,12.227280689712279,13.94517663281385,0.5985637,0.7287081,2.946791,3.3388267,0.338618525509886,0.6760606180821079
802_img_.png,23.712974758091555,19.45358261841153,0.98340493,0.8303817,6.906556,6.9054604,0.8263987382456442,0.6994742952929761
803_img_.png,18.44673246216213,23.10530157407612,0.78155255,0.9596904,3.2567601,3.2791846,0.6184729136617634,0.8566337951408093
8046.png,10.631467620180953,12.525495791073284,0.6165096,0.6850917,3.1615944,3.3728588,0.3538594359704244,0.6078431239914804
804_img_.png,26.60183164748817,20.29905645304456,0.9624316,0.83758134,5.8654656,5.8888,0.6428375357204249,0.6655192456530344
8056.png,11.069014138744716,13.014229329414718,0.5502694,0.748185,2.142979,2.625112,0.2523773320609653,0.5428758045767645
806_img_.png,23.66452192849964,17.920141691898873,0.9382472,0.8303837,3.4548092,3.4415247,0.8299857827385849,0.9761874061621708
807_img_.png,24.112058624408398,18.565859238682076,0.9656853,0.8252115,5.4345126,5.4317536,0.5039540808513046,0.7227138359311319
808_img_.png,16.55124314433596,15.735635809355017,0.8477464,0.7384084,4.358551,4.3437643,0.83266065208759,0.8178276943353905
809_img_.png,31.952978639834342,21.30349135104597,0.9957939,0.8791763,5.529469,5.5126996,0.8429083066518861,0.8465207515219514
80_img_.png,14.838844214375047,16.42952510776609,0.781082,0.8612032,3.4427366,3.479641,0.6262302245095823,0.8423813608260649
810_img_.png,22.078136262657885,22.747313720621474,0.758359,0.8850753,4.8856063,4.8938055,0.34303249236965333,0.4885807415805528
811_img_.png,16.372373835128762,15.578241621685718,0.83734775,0.8149214,2.7462676,2.806345,0.4303451506328284,0.5282661356987768
812_img_.png,17.64496639375419,14.654278628605068,0.88847893,0.786776,3.5377424,3.4522786,0.6872422954597976,0.8008028569265292
813_img_.png,13.743648318621997,14.220049396324288,0.6349408,0.76340055,2.4615443,2.8832395,0.3144532914664389,0.5297394144922942
814_img_.png,20.428621398679688,23.36746884065723,0.7581696,0.97302717,1.9691955,1.9591713,0.3134681701917777,0.48083869054782497
815_img_.png,29.3791199356895,20.074662189530844,0.9910423,0.816386,10.169164,9.7343,0.682400589606945,0.9108195113050556
816_img_.png,24.482386663662034,16.210757544477158,0.94930667,0.76853544,8.963855,8.916636,0.9742060647990152,0.9150416814200022
817_img_.png,18.6610363152267,15.360590866991261,0.8953161,0.7692547,8.448188,8.308316,0.745662875106705,0.8120800974708947
818_img_.png,14.309854768658932,16.38902175903012,0.75373584,0.81241053,5.1115704,5.052843,0.3825291790780388,0.6365880000166112
819_img_.png,17.12510076013567,26.051891791857177,0.7488465,0.9623526,5.8883085,5.84027,0.9461339168876642,0.8852575077387671
820_img_.png,22.60230377504728,25.382188360663086,0.91210246,0.9670262,4.0244327,4.0203347,0.9683245342462286,0.9689350904577085
821_img_.png,23.163181543795123,23.524228469137437,0.88004607,0.9496491,4.194354,4.203531,0.7358744147492385,0.8067961800962036
822_img_.png,11.930921830031814,13.634389380335271,0.54378706,0.7171807,4.732237,4.793052,0.5084540763661418,0.6802717932022889
823_img_.png,25.067846590042922,17.15209232909869,0.9232717,0.75883406,7.330541,7.262009,0.6490081442025276,0.8147091499821113
8262.png,12.36672857993948,13.722070143637426,0.6375803,0.7352805,2.8373847,2.9649262,0.29873570556378753,0.4923766614513885
827_img_.png,27.255175701357356,18.43596238327327,0.9904599,0.83536816,6.065023,6.051272,0.7446767276637845,0.8321863431669648
8288.png,8.808646686787341,10.640582756841999,0.62969714,0.65892994,3.7772398,3.9736712,0.4131679215105154,0.6396433895085739
828_img_.png,32.207336444759,20.811558106812313,0.9957506,0.8656984,6.3372903,6.325422,0.6611361403041209,0.79407611055092
829_img_.png,27.111493718091598,18.475256832800405,0.98946,0.8509043,7.412966,7.3925347,0.7669233342743208,0.8576662014840172
82_img_.png,18.20599521019185,20.384002346581788,0.9002524,0.9176469,3.0597208,3.104757,0.5379147036490056,0.8359340897391511
831_img_.png,22.27917685698423,20.76046374902422,0.96446776,0.8603287,6.776406,6.750943,0.5599881024821307,0.7220532718159838
832_img_.png,28.56312804025498,18.10126376277816,0.98914164,0.82356113,7.1543813,6.999907,0.8678072081186378,0.9934383956844012
833_img_.png,23.86395345237375,24.340931241847645,0.92655516,0.9118143,7.163027,7.071202,0.7131219635704782,0.7751445597648051
834_img_.png,14.951220133932404,14.385728388661745,0.7881348,0.7353723,4.342633,4.2388067,0.5612135156131066,0.5031780423657196
835_img_.png,35.123857243871356,21.822898916529173,0.99561644,0.86868304,5.967175,5.890166,0.9004208238417204,0.8677286975392342
837.png,17.13811855474684,20.76414592984905,0.77079725,0.91863984,5.409756,5.401427,0.9290978394289557,0.9644110535457537
837_img_.png,22.783604494427813,20.466367396917672,0.9176245,0.9044849,3.4320805,3.4305286,0.6394722271566033,0.5616382102919636
838_img_.png,20.649036559734547,22.58859244742013,0.88418263,0.9552048,5.4417095,5.238667,0.8556927560448205,0.9705882899772624
841.png,13.129458522686242,13.615716614081476,0.7987594,0.8206892,1.5028256,1.5664024,0.6138061032724268,0.6319051133963829
841_img_.png,14.4297811114741,19.49526132381434,0.71201724,0.9151718,3.3383486,3.3125596,0.44838831809680496,0.7139248178457939
842_img_.png,19.158573339404438,20.138982625925316,0.8338607,0.88737756,4.2930427,4.312421,0.7038641131065089,0.7625895982002265
843_img_.png,23.5755981276286,17.905228778655996,0.93250704,0.79873246,4.964804,4.9552026,0.5579927651362137,0.6378607162663381
844_img_.png,17.1157727705502,18.34600499552694,0.7691176,0.81904536,6.5598006,6.543167,0.6497675323055829,0.800399070297956
845_img_.png,16.170740131773883,19.78411529272104,0.7475505,0.9271255,2.2161622,2.2806094,0.37121304478074457,0.6475370239917465
846_img_.png,21.153556367030546,22.720288625065706,0.9061853,0.95811516,7.41115,7.3914332,0.7001269662909099,0.8680501156014042
847_img_.png,16.552775209613188,18.10717771692294,0.7432003,0.8589253,6.4986925,6.49139,0.7856103074959712,0.7449428671286972
848_img_.png,18.083267271655384,21.062404129012158,0.8450468,0.9599058,1.9146609,1.941405,0.6013591879289403,0.762936249369146
849_img_.png,24.63076082832209,25.539550081590185,0.902456,0.92551714,5.9941783,5.9498405,0.8679402338649508,0.8091212510594198
850_img_.png,12.223492460350212,13.302356401266787,0.47603822,0.6068359,3.9084022,4.148547,0.5159814885832315,0.6286450011643634
851_img_.png,20.664720894956794,24.5250228166404,0.8386453,0.9583952,3.29211,3.305598,0.7195405933159471,0.8477827953035187
852_img_.png,17.173922884060357,21.408700859957833,0.72530717,0.9121742,4.0220637,4.0486774,0.6064204459462763,0.7777410500236782
854_img_.png,20.69111334224807,18.406002479962858,0.8954621,0.72076863,3.1993263,3.396304,0.5309424700132145,0.6339462512236799
855_img_.png,16.1538836965046,16.506369971857538,0.77745944,0.79107434,2.7537634,3.0159094,0.4160177209997611,0.6126015157084749
856_img_.png,17.564445746564743,15.784210911210062,0.8544001,0.7942622,4.3644156,4.3602943,0.8072221061110064,0.8349222027788197
857_img_.png,12.362048209307783,13.639964846996468,0.57184476,0.7856069,1.2564056,1.7140015,0.4578193157779454,0.7625429188924941
858_img_.png,19.613912727258533,18.69046722917615,0.8715487,0.8263368,2.2976735,2.310422,0.4831150700482488,0.5215592307114103
859_img_.png,16.106657060182798,17.180472724461534,0.68084717,0.75965333,3.1414306,3.188385,0.39462803472067104,0.5581243000837247
860_img_.png,14.670185765842694,16.80089239464461,0.7812123,0.8486464,5.2008705,5.008253,0.711293091090813,0.7680962880990295
861_img_.png,13.750544323515461,15.069339425864216,0.6610331,0.71235067,2.7057974,2.770574,0.2800007950532533,0.4460987033225584
862_img_.png,14.321589481617242,14.0444002725053,0.70500517,0.7539334,5.4899225,5.4871163,0.8206072776734165,0.8288682091363805
863_img_.png,29.574614522133764,21.123539191277384,0.985641,0.86439323,7.862404,7.8176546,0.6142727050725566,0.8182739692229283
865_img_.png,12.61521767503437,12.853584631780159,0.6799876,0.6834371,4.955181,4.81617,0.6455115223637039,0.773726643555819
866_img_.png,21.25078189936157,17.046627164427292,0.91574377,0.7999014,6.6107984,6.533184,0.8486096485485645,0.9567365948844155
867_img_.png,13.316161562330521,15.243250654213211,0.64418626,0.7235964,3.0264904,3.218648,0.32895883678918064,0.5335348783819137
868_img_.png,19.54933103645686,17.451613754844068,0.8776398,0.7802458,5.0496483,4.960759,0.5576266843656144,0.786275769940161
869_img_.png,22.85162161092055,15.614373988084811,0.89780825,0.7366838,4.9611588,4.9882984,0.5193251697283277,0.7435285241976517
86_img_.png,18.61675978613356,17.918667213577166,0.84852284,0.7425919,6.8499627,6.8557677,0.5969623498968718,0.6267466150188641
871_img_.png,14.01054379708067,15.763815426798615,0.7107308,0.8101316,4.44715,4.530054,0.5565982660454939,0.806397124144283
872_img_.png,12.664848560259838,13.297318855607587,0.63515025,0.68862325,3.1523194,3.4150703,0.39071622212676,0.470220359159797
873_img_.png,13.366754227797946,12.682163621433745,0.7953096,0.754924,4.7749224,4.737704,0.6720985313957207,0.6595081875758727
874_img_.png,15.029431295947372,17.855550834538537,0.6968992,0.86984414,4.5539656,4.5515733,0.6550875099365622,0.6363867620226984
875_img_.png,19.219344259823625,21.569993607098862,0.85306054,0.9445786,3.2175033,3.2725322,0.4323907209804068,0.7670642006899461
876_img_.png,20.67240133784111,18.764495208019433,0.93986624,0.84478396,4.5506096,4.56284,0.7638847419541676,0.8326201846127599
877_img_.png,14.611190029386252,15.892364631938074,0.7507611,0.76104003,2.8297353,2.9828558,0.5496516419989992,0.7399186338022017
878_img_.png,16.536150240625247,16.398595658795255,0.752378,0.76489276,4.8343987,4.741228,0.6200602420421256,0.8289165600115266
879_img_.png,12.026212347818735,13.870245611724165,0.65551776,0.74430305,1.7108966,1.8829281,0.22837021959097487,0.46190503544665074
87_img_.png,14.15823430506527,15.504691007148155,0.6691659,0.8182611,3.3233619,3.3768058,0.460117965849565,0.6463680143891699
880_img_.png,17.70289446748112,17.082654044692788,0.8266876,0.8025318,2.3728914,2.413672,0.6103898415630121,0.7143325310676908
881_img_.png,11.111243875167174,12.421248726525524,0.6932223,0.7924827,2.7376266,2.780974,0.2525935873155199,0.4034260583484182
887_img_.png,16.89567828909007,15.432852556923837,0.8421127,0.7874784,5.4836054,5.3967443,0.7815478362890087,0.902537857704732
889_img_.png,19.674357089114324,19.832915066421958,0.8332717,0.8955412,3.5904398,3.6389532,0.45170545572508575,0.6440321676450453
890.png,10.549191462782051,12.544440335663108,0.6814799,0.8222578,1.638214,1.7091341,0.31857623622944337,0.4980966830604232
890_img_.png,18.52711334829271,17.622795232548135,0.8589402,0.81749576,5.1769867,5.188589,0.4873533458611028,0.6435478652245509
891_img_.png,16.607573952354706,15.48673178926675,0.7807147,0.7861247,2.6244214,2.6428227,0.49204559866276254,0.7593452236850451
892_img_.png,11.670942620227704,13.149941048253378,0.46575198,0.7252872,1.4321188,1.4948196,0.29417472362498787,0.5234922088137302
893_img_.png,10.773078668894982,12.856240478370696,0.61628145,0.71614957,5.0308566,5.0768805,0.5052703520130343,0.6528566902852804
895_img_.png,13.368461810349096,12.525059161077474,0.66634446,0.7033162,3.9792633,4.0682774,0.6444811564490041,0.7435360759900913
896_img_.png,17.947704066078703,16.505367093700357,0.79143184,0.75885177,6.458801,6.4826646,0.38969001230513806,0.5483300452684624
89_img_.png,14.230231889074712,16.87276665248536,0.84099597,0.8697955,5.014774,5.085062,0.30295689533551545,0.5238606770229647
8_img_.png,11.890136546823529,13.702841708878994,0.7171016,0.7988906,2.6181493,2.7078452,0.1623682307550447,0.3489687385676102
901_img_.png,17.30875278185652,16.811077050345883,0.8331372,0.78804564,4.161646,4.1499786,0.7557741101785365,0.7953870210271906
904_img_.png,19.78942043930277,17.671804972341796,0.9369603,0.80682164,6.294785,6.2036567,0.6242407110572629,0.6850853677516164
905_img_.png,11.870487716021662,12.444483381428048,0.59761137,0.634964,7.325875,7.332052,0.5409535561538406,0.5538023324269065
906_img_.png,12.364403268178814,12.511724488815743,0.61945087,0.73337895,2.3075056,2.2978127,0.46451460641482933,0.5746410446998302
907_img_.png,14.459783457450971,15.786790116855514,0.44901717,0.68168503,2.3053513,2.3550224,0.21395413294360782,0.3456914293827941
908_img_.png,13.205989174139262,14.719758762645291,0.45134237,0.7493513,1.850863,1.9053713,0.26919511585633255,0.420331957260552
909_img_.png,7.777442233781819,7.723687332826009,0.19685864,0.29845127,1.24102,1.8442469,0.17894008884057114,0.35052773046147717
90_img_.png,14.253704589026556,16.067786513774887,0.65901643,0.82818466,3.625868,3.675457,0.4392399444025533,0.6639305036524606
910_img_.png,10.141841511789076,10.191779559166882,0.4922135,0.50014025,2.471289,2.543138,0.3122005727662846,0.5188187787727337
911_img_.png,16.531552038384017,16.743814304138162,0.7331678,0.8427534,3.0299041,3.0919,0.6145395690597185,0.7030288704754404
912_img_.png,17.695501644631953,17.238937365957604,0.8385199,0.7984262,5.6350617,5.646693,0.208426754590591,0.28997233707569414
913_img_.png,17.43951872797391,15.666608590232256,0.80721956,0.7174762,6.1011524,6.0120525,0.8427512301751497,0.8612701218515354
914_img_.png,12.067946987591798,12.882688512744911,0.64900917,0.68979603,4.3350043,4.3295155,0.4135833825357414,0.5005021066372805
915_img_.png,18.2068619108989,17.131303590259137,0.8836196,0.7694466,10.088403,9.990155,0.8003346012344202,0.7852789187310681
916_img_.png,16.58044652276604,16.972411958369833,0.89999574,0.86781454,3.0181448,3.0190876,0.6968985286339114,0.912777518639583
917_img_.png,19.129816146014004,23.950987983704266,0.83741474,0.9575321,6.958953,6.9875884,0.5194848483716542,0.6816110165396989
